model,kb_data,object_name,object_description,part,line,code,message,expression,source_line
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,236,120020119,La comisión ingresada está siendo utilizada en Comisiones de Cuota,case &errorCode 		= 120020119 / &errorString 	= 'La comisión ingresada está siendo utilizada en Comisiones de Cuota',&errorString 	= 'La comisión ingresada está siendo utilizada en Comisiones de Cuota'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,236,120020119,La comisión ingresada está siendo utilizada en Comisiones de Cuota,case &errorCode 		= 120020119 / &errorString 	= 'La comisión ingresada está siendo utilizada en Comisiones de Cuota',&errorString 	= 'La comisión ingresada está siendo utilizada en Comisiones de Cuota'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,236,120020119,La comisión ingresada está siendo utilizada en Comisiones de Cuota,case &errorCode 		= 120020119 / &errorString 	= 'La comisión ingresada está siendo utilizada en Comisiones de Cuota',&errorString 	= 'La comisión ingresada está siendo utilizada en Comisiones de Cuota'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,236,120020119,La comisión ingresada está siendo utilizada en Comisiones de Cuota,case &errorCode 		= 120020119 / &errorString 	= 'La comisión ingresada está siendo utilizada en Comisiones de Cuota',&errorString 	= 'La comisión ingresada está siendo utilizada en Comisiones de Cuota'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,236,120020119,La comisión ingresada está siendo utilizada en Comisiones de Cuota,case &errorCode 		= 120020119 / &errorString 	= 'La comisión ingresada está siendo utilizada en Comisiones de Cuota',&errorString 	= 'La comisión ingresada está siendo utilizada en Comisiones de Cuota'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,238,120020120,"La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos","case &errorCode 		= 120020120 / &errorString 	= 'La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos'","&errorString 	= 'La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,238,120020120,"La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos","case &errorCode 		= 120020120 / &errorString 	= 'La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos'","&errorString 	= 'La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,238,120020120,"La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos","case &errorCode 		= 120020120 / &errorString 	= 'La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos'","&errorString 	= 'La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,238,120020120,"La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos","case &errorCode 		= 120020120 / &errorString 	= 'La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos'","&errorString 	= 'La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,238,120020120,"La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos","case &errorCode 		= 120020120 / &errorString 	= 'La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos'","&errorString 	= 'La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,238,120020120,"La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos","case &errorCode 		= 120020120 / &errorString 	= 'La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos'","&errorString 	= 'La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,240,120020121,"La comisión por cuota ? ??, no está habilitada en el Hub de Productos","case &errorCode		= 120020121 / &errorString		= 'La comisión por cuota ? ??, no está habilitada en el Hub de Productos'","&errorString		= 'La comisión por cuota ? ??, no está habilitada en el Hub de Productos'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,240,120020121,"La comisión por cuota ? ??, no está habilitada en el Hub de Productos","case &errorCode		= 120020121 / &errorString		= 'La comisión por cuota ? ??, no está habilitada en el Hub de Productos'","&errorString		= 'La comisión por cuota ? ??, no está habilitada en el Hub de Productos'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,240,120020121,"La comisión por cuota ? ??, no está habilitada en el Hub de Productos","case &errorCode		= 120020121 / &errorString		= 'La comisión por cuota ? ??, no está habilitada en el Hub de Productos'","&errorString		= 'La comisión por cuota ? ??, no está habilitada en el Hub de Productos'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,240,120020121,"La comisión por cuota ? ??, no está habilitada en el Hub de Productos","case &errorCode		= 120020121 / &errorString		= 'La comisión por cuota ? ??, no está habilitada en el Hub de Productos'","&errorString		= 'La comisión por cuota ? ??, no está habilitada en el Hub de Productos'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,240,120020121,"La comisión por cuota ? ??, no está habilitada en el Hub de Productos","case &errorCode		= 120020121 / &errorString		= 'La comisión por cuota ? ??, no está habilitada en el Hub de Productos'","&errorString		= 'La comisión por cuota ? ??, no está habilitada en el Hub de Productos'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,240,120020121,"La comisión por cuota ? ??, no está habilitada en el Hub de Productos","case &errorCode		= 120020121 / &errorString		= 'La comisión por cuota ? ??, no está habilitada en el Hub de Productos'","&errorString		= 'La comisión por cuota ? ??, no está habilitada en el Hub de Productos'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,242,120020122,Existe inconsistencia de datos con el campo ? en la RNG ??,case &errorCode		= 120020122 / &errorString		= 'Existe inconsistencia de datos con el campo ? en la RNG ??',&errorString		= 'Existe inconsistencia de datos con el campo ? en la RNG ??'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,242,120020122,Existe inconsistencia de datos con el campo ? en la RNG ??,case &errorCode		= 120020122 / &errorString		= 'Existe inconsistencia de datos con el campo ? en la RNG ??',&errorString		= 'Existe inconsistencia de datos con el campo ? en la RNG ??'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,242,120020122,Existe inconsistencia de datos con el campo ? en la RNG ??,case &errorCode		= 120020122 / &errorString		= 'Existe inconsistencia de datos con el campo ? en la RNG ??',&errorString		= 'Existe inconsistencia de datos con el campo ? en la RNG ??'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,242,120020122,Existe inconsistencia de datos con el campo ? en la RNG ??,case &errorCode		= 120020122 / &errorString		= 'Existe inconsistencia de datos con el campo ? en la RNG ??',&errorString		= 'Existe inconsistencia de datos con el campo ? en la RNG ??'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,242,120020122,Existe inconsistencia de datos con el campo ? en la RNG ??,case &errorCode		= 120020122 / &errorString		= 'Existe inconsistencia de datos con el campo ? en la RNG ??',&errorString		= 'Existe inconsistencia de datos con el campo ? en la RNG ??'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,242,120020122,Existe inconsistencia de datos con el campo ? en la RNG ??,case &errorCode		= 120020122 / &errorString		= 'Existe inconsistencia de datos con el campo ? en la RNG ??',&errorString		= 'Existe inconsistencia de datos con el campo ? en la RNG ??'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,244,120020123,Sólo se admite el ingreso máximo de 3 comisiones,case &errorCode		= 120020123 / &errorString		= 'Sólo se admite el ingreso máximo de 3 comisiones',&errorString		= 'Sólo se admite el ingreso máximo de 3 comisiones'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,244,120020123,Sólo se admite el ingreso máximo de 3 comisiones,case &errorCode		= 120020123 / &errorString		= 'Sólo se admite el ingreso máximo de 3 comisiones',&errorString		= 'Sólo se admite el ingreso máximo de 3 comisiones'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,244,120020123,Sólo se admite el ingreso máximo de 3 comisiones,case &errorCode		= 120020123 / &errorString		= 'Sólo se admite el ingreso máximo de 3 comisiones',&errorString		= 'Sólo se admite el ingreso máximo de 3 comisiones'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,244,120020123,Sólo se admite el ingreso máximo de 3 comisiones,case &errorCode		= 120020123 / &errorString		= 'Sólo se admite el ingreso máximo de 3 comisiones',&errorString		= 'Sólo se admite el ingreso máximo de 3 comisiones'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,244,120020123,Sólo se admite el ingreso máximo de 3 comisiones,case &errorCode		= 120020123 / &errorString		= 'Sólo se admite el ingreso máximo de 3 comisiones',&errorString		= 'Sólo se admite el ingreso máximo de 3 comisiones'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,244,120020123,Sólo se admite el ingreso máximo de 3 comisiones,case &errorCode		= 120020123 / &errorString		= 'Sólo se admite el ingreso máximo de 3 comisiones',&errorString		= 'Sólo se admite el ingreso máximo de 3 comisiones'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,246,120020124,Sólo se admite el ingreso máximo de 5 seguros,case &errorCode		= 120020124 / &errorString		= 'Sólo se admite el ingreso máximo de 5 seguros',&errorString		= 'Sólo se admite el ingreso máximo de 5 seguros'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,246,120020124,Sólo se admite el ingreso máximo de 5 seguros,case &errorCode		= 120020124 / &errorString		= 'Sólo se admite el ingreso máximo de 5 seguros',&errorString		= 'Sólo se admite el ingreso máximo de 5 seguros'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,246,120020124,Sólo se admite el ingreso máximo de 5 seguros,case &errorCode		= 120020124 / &errorString		= 'Sólo se admite el ingreso máximo de 5 seguros',&errorString		= 'Sólo se admite el ingreso máximo de 5 seguros'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,246,120020124,Sólo se admite el ingreso máximo de 5 seguros,case &errorCode		= 120020124 / &errorString		= 'Sólo se admite el ingreso máximo de 5 seguros',&errorString		= 'Sólo se admite el ingreso máximo de 5 seguros'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,246,120020124,Sólo se admite el ingreso máximo de 5 seguros,case &errorCode		= 120020124 / &errorString		= 'Sólo se admite el ingreso máximo de 5 seguros',&errorString		= 'Sólo se admite el ingreso máximo de 5 seguros'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,246,120020124,Sólo se admite el ingreso máximo de 5 seguros,case &errorCode		= 120020124 / &errorString		= 'Sólo se admite el ingreso máximo de 5 seguros',&errorString		= 'Sólo se admite el ingreso máximo de 5 seguros'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,248,120020125,Código de pizarra incorrecto ,case &errorCode		= 120020125 / &errorString		= 'Código de pizarra incorrecto ',&errorString		= 'Código de pizarra incorrecto '
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,248,120020125,Código de pizarra incorrecto ,case &errorCode		= 120020125 / &errorString		= 'Código de pizarra incorrecto ',&errorString		= 'Código de pizarra incorrecto '
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,248,120020125,Código de pizarra incorrecto ,case &errorCode		= 120020125 / &errorString		= 'Código de pizarra incorrecto ',&errorString		= 'Código de pizarra incorrecto '
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,248,120020125,Código de pizarra incorrecto ,case &errorCode		= 120020125 / &errorString		= 'Código de pizarra incorrecto ',&errorString		= 'Código de pizarra incorrecto '
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,248,120020125,Código de pizarra incorrecto ,case &errorCode		= 120020125 / &errorString		= 'Código de pizarra incorrecto ',&errorString		= 'Código de pizarra incorrecto '
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,248,120020125,Código de pizarra incorrecto ,case &errorCode		= 120020125 / &errorString		= 'Código de pizarra incorrecto ',&errorString		= 'Código de pizarra incorrecto '
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,250,120020126,Fecha desde no puede ser nulo,case &errorCode		= 120020126 / &errorString		= 'Fecha desde no puede ser nulo',&errorString		= 'Fecha desde no puede ser nulo'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,250,120020126,Fecha desde no puede ser nulo,case &errorCode		= 120020126 / &errorString		= 'Fecha desde no puede ser nulo',&errorString		= 'Fecha desde no puede ser nulo'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,250,120020126,Fecha desde no puede ser nulo,case &errorCode		= 120020126 / &errorString		= 'Fecha desde no puede ser nulo',&errorString		= 'Fecha desde no puede ser nulo'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,250,120020126,Fecha desde no puede ser nulo,case &errorCode		= 120020126 / &errorString		= 'Fecha desde no puede ser nulo',&errorString		= 'Fecha desde no puede ser nulo'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,250,120020126,Fecha desde no puede ser nulo,case &errorCode		= 120020126 / &errorString		= 'Fecha desde no puede ser nulo',&errorString		= 'Fecha desde no puede ser nulo'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,250,120020126,Fecha desde no puede ser nulo,case &errorCode		= 120020126 / &errorString		= 'Fecha desde no puede ser nulo',&errorString		= 'Fecha desde no puede ser nulo'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,252,120020127,Debe ingresar descripción de la pizarra,case &errorCode		= 120020127 / &errorString		= 'Debe ingresar descripción de la pizarra',&errorString		= 'Debe ingresar descripción de la pizarra'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,252,120020127,Debe ingresar descripción de la pizarra,case &errorCode		= 120020127 / &errorString		= 'Debe ingresar descripción de la pizarra',&errorString		= 'Debe ingresar descripción de la pizarra'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,252,120020127,Debe ingresar descripción de la pizarra,case &errorCode		= 120020127 / &errorString		= 'Debe ingresar descripción de la pizarra',&errorString		= 'Debe ingresar descripción de la pizarra'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,252,120020127,Debe ingresar descripción de la pizarra,case &errorCode		= 120020127 / &errorString		= 'Debe ingresar descripción de la pizarra',&errorString		= 'Debe ingresar descripción de la pizarra'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,252,120020127,Debe ingresar descripción de la pizarra,case &errorCode		= 120020127 / &errorString		= 'Debe ingresar descripción de la pizarra',&errorString		= 'Debe ingresar descripción de la pizarra'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,252,120020127,Debe ingresar descripción de la pizarra,case &errorCode		= 120020127 / &errorString		= 'Debe ingresar descripción de la pizarra',&errorString		= 'Debe ingresar descripción de la pizarra'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,254,120020128,La descripción de la pizarra no debe exceder los 40 caracteres,case &errorCode		= 120020128 / &errorString		= 'La descripción de la pizarra no debe exceder los 40 caracteres',&errorString		= 'La descripción de la pizarra no debe exceder los 40 caracteres'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,254,120020128,La descripción de la pizarra no debe exceder los 40 caracteres,case &errorCode		= 120020128 / &errorString		= 'La descripción de la pizarra no debe exceder los 40 caracteres',&errorString		= 'La descripción de la pizarra no debe exceder los 40 caracteres'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,254,120020128,La descripción de la pizarra no debe exceder los 40 caracteres,case &errorCode		= 120020128 / &errorString		= 'La descripción de la pizarra no debe exceder los 40 caracteres',&errorString		= 'La descripción de la pizarra no debe exceder los 40 caracteres'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,254,120020128,La descripción de la pizarra no debe exceder los 40 caracteres,case &errorCode		= 120020128 / &errorString		= 'La descripción de la pizarra no debe exceder los 40 caracteres',&errorString		= 'La descripción de la pizarra no debe exceder los 40 caracteres'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,254,120020128,La descripción de la pizarra no debe exceder los 40 caracteres,case &errorCode		= 120020128 / &errorString		= 'La descripción de la pizarra no debe exceder los 40 caracteres',&errorString		= 'La descripción de la pizarra no debe exceder los 40 caracteres'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,254,120020128,La descripción de la pizarra no debe exceder los 40 caracteres,case &errorCode		= 120020128 / &errorString		= 'La descripción de la pizarra no debe exceder los 40 caracteres',&errorString		= 'La descripción de la pizarra no debe exceder los 40 caracteres'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,256,120020129,Debe ingresar un monto tope para la pizarra,case &errorCode		= 120020129 / &errorString		= 'Debe ingresar un monto tope para la pizarra',&errorString		= 'Debe ingresar un monto tope para la pizarra'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,256,120020129,Debe ingresar un monto tope para la pizarra,case &errorCode		= 120020129 / &errorString		= 'Debe ingresar un monto tope para la pizarra',&errorString		= 'Debe ingresar un monto tope para la pizarra'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,256,120020129,Debe ingresar un monto tope para la pizarra,case &errorCode		= 120020129 / &errorString		= 'Debe ingresar un monto tope para la pizarra',&errorString		= 'Debe ingresar un monto tope para la pizarra'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,256,120020129,Debe ingresar un monto tope para la pizarra,case &errorCode		= 120020129 / &errorString		= 'Debe ingresar un monto tope para la pizarra',&errorString		= 'Debe ingresar un monto tope para la pizarra'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,256,120020129,Debe ingresar un monto tope para la pizarra,case &errorCode		= 120020129 / &errorString		= 'Debe ingresar un monto tope para la pizarra',&errorString		= 'Debe ingresar un monto tope para la pizarra'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,256,120020129,Debe ingresar un monto tope para la pizarra,case &errorCode		= 120020129 / &errorString		= 'Debe ingresar un monto tope para la pizarra',&errorString		= 'Debe ingresar un monto tope para la pizarra'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,258,120020131,"La pizarra no se puede eliminar, tiene valores ingresados","case &errorCode		= 120020131 / &errorString		= 'La pizarra no se puede eliminar, tiene valores ingresados'","&errorString		= 'La pizarra no se puede eliminar, tiene valores ingresados'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,258,120020131,"La pizarra no se puede eliminar, tiene valores ingresados","case &errorCode		= 120020131 / &errorString		= 'La pizarra no se puede eliminar, tiene valores ingresados'","&errorString		= 'La pizarra no se puede eliminar, tiene valores ingresados'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,258,120020131,"La pizarra no se puede eliminar, tiene valores ingresados","case &errorCode		= 120020131 / &errorString		= 'La pizarra no se puede eliminar, tiene valores ingresados'","&errorString		= 'La pizarra no se puede eliminar, tiene valores ingresados'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,258,120020131,"La pizarra no se puede eliminar, tiene valores ingresados","case &errorCode		= 120020131 / &errorString		= 'La pizarra no se puede eliminar, tiene valores ingresados'","&errorString		= 'La pizarra no se puede eliminar, tiene valores ingresados'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,258,120020131,"La pizarra no se puede eliminar, tiene valores ingresados","case &errorCode		= 120020131 / &errorString		= 'La pizarra no se puede eliminar, tiene valores ingresados'","&errorString		= 'La pizarra no se puede eliminar, tiene valores ingresados'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,258,120020131,"La pizarra no se puede eliminar, tiene valores ingresados","case &errorCode		= 120020131 / &errorString		= 'La pizarra no se puede eliminar, tiene valores ingresados'","&errorString		= 'La pizarra no se puede eliminar, tiene valores ingresados'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,260,120020132,No puede eliminar la pizarra. Está asociada a un préstamo,case &errorCode		= 120020132 / &errorString		= 'No puede eliminar la pizarra. Está asociada a un préstamo',&errorString		= 'No puede eliminar la pizarra. Está asociada a un préstamo'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,260,120020132,No puede eliminar la pizarra. Está asociada a un préstamo,case &errorCode		= 120020132 / &errorString		= 'No puede eliminar la pizarra. Está asociada a un préstamo',&errorString		= 'No puede eliminar la pizarra. Está asociada a un préstamo'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,260,120020132,No puede eliminar la pizarra. Está asociada a un préstamo,case &errorCode		= 120020132 / &errorString		= 'No puede eliminar la pizarra. Está asociada a un préstamo',&errorString		= 'No puede eliminar la pizarra. Está asociada a un préstamo'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,260,120020132,No puede eliminar la pizarra. Está asociada a un préstamo,case &errorCode		= 120020132 / &errorString		= 'No puede eliminar la pizarra. Está asociada a un préstamo',&errorString		= 'No puede eliminar la pizarra. Está asociada a un préstamo'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,260,120020132,No puede eliminar la pizarra. Está asociada a un préstamo,case &errorCode		= 120020132 / &errorString		= 'No puede eliminar la pizarra. Está asociada a un préstamo',&errorString		= 'No puede eliminar la pizarra. Está asociada a un préstamo'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOOES,API de Programación - Errores de Alta de Préstamos en español,Procedure,260,120020132,No puede eliminar la pizarra. Está asociada a un préstamo,case &errorCode		= 120020132 / &errorString		= 'No puede eliminar la pizarra. Está asociada a un préstamo',&errorString		= 'No puede eliminar la pizarra. Está asociada a un préstamo'
